cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_first_price_change,prange_change_first_price_update,number_of_price_updates,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,2month_indust_rets,2month_IPO_volume,2month_pct_above_midpoint,2month_initial_returns,BAA_yield_changes,confidential_IPO,foreign,exchange,underwriter_rank_single,underwriter_rank_avg,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,log_proceeds,market_cap,liab/assets,P/E,P/sales,EPS,priceupdate_down,priceupdate_up
1385598,,22.0,22.0,,1.5,,0.1111111111111111,0.1111111111111111,22.0,,1.0,above,"JA SOLAR HOLDINGS CO., LTD.",2007,2007-01-16,2007-02-07,2007-01-16,2007-02-07,2007-02-07,2007/02/07,15.0,19.06,17.8,19.5,16.5,10678830.0,0.27066666666666656,0.1866666666666667,3674,Chips,-0.0037999999999999996,14.5,43.0,16.1,0.1200000000000001,0,1,New York Stock Exchange,8.001,7.5,2,15.0,7+,1.0,15000000.0,15000000.0,19.12625044451087,225000000.0,0.428172062699168,32.34137775994131,5.124272606656667,0.4638021333333333,0.0,0.0
1385613,,15.0,15.0,,2.0,,0.11764705882352941,0.11764705882352941,15.0,,1.0,above,"GREENLIGHT CAPITAL RE, LTD.",2007,2007-05-09,2007-05-24,2007-01-16,2007-05-24,2007-05-24,2007/05/24,19.0,23.0,24.03,25.0425,21.96,7092345.0,0.21052631578947367,0.2647368421052632,6331,Insur,0.03715,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,8.001,8.0,2,16.0,7+,2.760099804878049,10250000.0,28291023.0,18.976001607604907,537529437.0,0.46816850226322226,-40.90787191780822,82.19104541284403,-0.4644582841702119,0.0,0.0
1385830,,15.0,15.0,,-3.0,,-0.21428571428571427,-0.21428571428571427,15.0,,1.0,under,NEUROGESX INC,2007,2007-04-17,2007-05-02,2007-02-07,2007-05-02,2007-05-02,2007/05/02,11.0,10.99,10.25,10.99,10.14,1440379.0,-0.0009090909090908897,-0.06818181818181818,2836,Drugs,0.0369,10.0,55.5,9.25,0.1200000000000001,0,0,New York Stock Exchange,9.001,9.0,1,9.0,9,3.1219745,4000000.0,12487898.0,17.840862248699423,137366878.0,1.3982993656363882,-4.55687105655996,,-2.413937077320779,0.0,0.0
1386198,,14.0,14.0,,-2.0,,-0.16666666666666666,-0.16666666666666666,14.0,,1.0,under,MEMSIC INC,2007,2007-11-30,2007-12-14,2007-09-28,2007-12-14,2007-12-14,2007/12/14,10.0,10.0,10.25,11.0,10.0,2593304.0,0.0,0.025,3674,Chips,-0.023049999999999998,18.0,48.0,18.95,-0.08000000000000007,0,0,New York Stock Exchange,0.0,0.0,1,0.0,0+,3.7692856666666663,6000000.0,22615714.0,18.09217667698033,226157140.0,0.14214725891340843,48.08701785063876,12.04976719082254,0.2079563351393637,0.0,0.0
1386278,12.0,13.0,13.0,2.5,2.5,0.07462686567164178,0.07462686567164178,0.07462686567164178,12.0,-3.0,1.0,above,GREEN DOT CORP,2010,2010-07-09,2010-07-22,2010-02-26,2010-07-22,2010-07-22,2010/07/22,36.0,43.15,43.99,44.93,41.13,4940304.0,0.19861111111111107,0.2219444444444445,7389,BusSv,0.0005500000000000019,8.0,39.5,9.600000000000001,-0.22000000000000064,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,1.4845387830322176,4558050.0,6766602.0,18.843950897282184,243597672.0,0.5571260729255917,19.008792196644556,2.6244375828224826,1.8938604634940845,0.0,0.07462686567164178
1386607,10.0,16.0,16.0,1.0,0.0,0.08333333333333333,0.0,0.08333333333333333,10.0,-2.0,2.0,within,"QIAO XING MOBILE COMMUNICATION CO., LTD.",2007,2007-04-17,2007-05-03,2007-04-17,2007-05-03,2007-05-03,2007/05/03,12.0,12.0,11.31,12.45,11.27,9890700.0,0.0,-0.05749999999999996,3663,Chips,0.026400000000000003,10.0,55.5,9.25,0.1200000000000001,0,1,New York Stock Exchange,8.001,8.0,1,8.0,7+,3.9374998031250095,13333334.0,52500000.0,18.8906844231981,630000000.0,0.5217856081029166,-252.30276331597918,19.204389574759944,-0.047561904761904764,0.0,0.08333333333333333
1386608,17.0,18.0,18.0,-3.0,-6.0,-0.1875,-0.375,-0.1875,17.0,0.0,2.0,under,TONGJITANG CHINESE MEDICINES CO,2007,2007-02-26,2007-03-16,2007-02-26,2007-03-16,2007-03-16,2007/03/16,10.0,10.0,9.75,10.49,9.65,5147600.0,0.0,-0.025,2834,Drugs,-0.0002500000000000002,11.0,50.0,14.5,-0.05999999999999961,0,1,New York Stock Exchange,8.001,4.0,2,8.0,0+,1.0,9865000.0,9865000.0,18.877092419678632,98650000.0,0.3344761825362915,5.733465070324305,1.5873909825250216,1.7441459706031424,-0.1875,0.0
1386787,,121.0,121.0,,2.0,,0.25,0.25,121.0,,0.0,above,VICTORY ACQUISITION CORP,2007,2007-01-31,2007-04-26,2007-01-31,2007-04-26,2007-06-01,2007/06/01,10.0,9.45,9.35,9.45,9.3,1913600.0,-0.05500000000000007,-0.06500000000000003,9995,Other,0.012800000000000002,14.5,43.0,16.1,0.1200000000000001,0,0,New York Stock Exchange,0.0,0.0,1,0.0,0+,1.25,30000000.0,37500000.0,19.296149481306266,375000000.0,0.88,-375000.0,,-2.6666666666666667e-05,0.0,0.0
1386858,12.0,13.0,13.0,-2.0,-2.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,12.0,-2.0,1.0,under,HYPERION THERAPEUTICS INC,2012,2012-07-13,2012-07-26,2012-04-13,2012-07-27,2012-07-26,2012/07/26,10.0,10.5,10.11,11.0,9.95,399716.0,0.05,0.010999999999999944,2836,Drugs,0.047850000000000004,6.0,44.5,14.100000000000001,-0.14999999999999947,0,0,New York Stock Exchange,6.501,6.3,2,12.5,0+,3.1684083999999997,5000000.0,15842042.0,17.909855120186375,158420420.0,8.087754287993619,-13.328320713444388,,-0.7502820659104426,-0.16666666666666666,0.0
1387467,,29.0,29.0,,0.0,,0.0,0.0,29.0,,0.0,within,ALPHA & OMEGA SEMICONDUCTOR LTD,2010,2010-03-31,2010-04-29,2010-03-31,2010-04-29,2010-04-29,2010/04/29,18.0,18.11,17.7,18.44,17.06,3798927.0,0.006111111111111079,-0.016666666666666705,3674,Chips,0.06355,8.5,25.0,6.7,-0.07000000000000028,0,1,New York Stock Exchange,8.501,8.0,2,16.0,7+,4.3428136339371815,5085985.0,22087485.0,18.332371033583506,397574730.0,0.2900891795115157,20.86130391436667,2.8664570761144637,0.8628415593717438,0.0,0.0
1388133,,22.0,22.0,,0.0,,0.0,0.0,22.0,,0.0,within,SHORETEL INC,2007,2007-06-11,2007-07-03,2007-02-12,2007-07-03,2007-07-03,2007/07/03,9.5,10.0,12.15,13.0,9.8,5350404.0,0.05263157894736842,0.27894736842105267,3661,Chips,0.024850000000000004,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,5.222267848101267,7900000.0,41255916.0,18.133665116043744,391931202.0,0.5453109411373462,93.58433667621776,5.688076192964124,0.10151271395840539,0.0,0.0
1388319,,167.0,167.0,,-9.75,,-0.65,-0.65,167.0,,1.0,under,"BIOHEART, INC.",2008,2007-09-06,2008-02-19,2007-02-13,2008-02-21,2008-02-20,2008/02/20,5.25,5.11,4.95,5.11,4.81,44254.0,-0.026666666666666606,-0.057142857142857106,2836,Drugs,0.0284,7.0,33.5,35.4,-0.0600000000000005,0,0,New York Stock Exchange,2.001,2.0,1,2.0,0+,13.13376181818182,1100000.0,14447138.0,16.61887093887081,75847474.5,0.8504272733063326,-8.239811652383308,275.34441705631224,-0.637150486137808,0.0,0.0
1388356,,138.0,138.0,,0.0,,0.0,0.0,138.0,,0.0,within,KBL HEALTHCARE ACQUISITION CORP III,2007,2007-03-16,2007-08-01,2007-03-16,2007-07-23,2007-08-01,2007/08/01,8.0,7.35,7.32,7.35,7.31,1069400.0,-0.08125000000000004,-0.08499999999999996,9995,Other,-0.0079,13.0,67.5,13.649999999999999,-0.010000000000000675,0,0,New York Stock Exchange,0.0,0.0,1,0.0,0+,1.25,15000000.0,18750000.0,18.60300230074632,150000000.0,0.8623053610617619,-28647.822765469824,1041666.6666666666,-0.00027925333333333335,0.0,0.0
1388430,,22.0,22.0,,0.0,,0.0,0.0,22.0,,0.0,within,"CAI INTERNATIONAL, INC.",2007,2007-04-24,2007-05-16,2007-02-07,2007-05-16,2007-05-16,2007/05/16,15.0,15.02,15.0,15.32,14.5,3960000.0,0.0013333333333333049,0.0,7359,BusSv,0.022099999999999998,10.0,55.5,9.25,0.1200000000000001,0,0,New York Stock Exchange,7.001,7.0,1,7.0,0+,2.9498137931034485,5800000.0,17108920.0,18.28141867661886,256633800.0,0.8721617440274602,71.05033222591362,17.68302900847516,0.2111179431547988,0.0,0.0
1388686,,9.0,9.0,,2.0,,0.1,0.1,9.0,,1.0,above,"NRG YIELD, INC.",2013,2013-07-08,2013-07-17,2013-06-07,2013-07-18,2013-07-17,2013/07/17,22.0,,0.025,0.025,0.025,0.0,,-0.9988636363636364,1700,Cnstr,-0.0376,16.5,33.0,19.3,0.1299999999999999,0,0,New York Stock Exchange,9.001,8.8,3,26.5,7+,1.0,19575000.0,19575000.0,19.78549607339513,430650000.0,0.6941420425090721,61.52142857142857,8.125471698113207,0.35759897828863346,0.0,0.0
1388775,,35.0,35.0,,0.0,,0.0,0.0,35.0,,0.0,within,"SIRTRIS PHARMACEUTICALS, INC.",2007,2007-04-18,2007-05-23,2007-03-01,2007-05-23,2007-05-23,2007/05/23,10.0,11.0,10.76,11.4,10.51,3081690.0,0.1,0.07599999999999998,2836,Drugs,0.0369,10.0,55.5,9.25,0.1200000000000001,0,0,New York Stock Exchange,9.001,9.0,1,9.0,9,4.631519,6000000.0,27789114.0,17.909855120186375,277891140.0,0.16709954637398414,-48.053110842123466,,-0.20810307230378053,0.0,0.0
1389002,,11.0,11.0,,2.0,,0.16666666666666666,0.16666666666666666,11.0,,1.0,above,MARIN SOFTWARE INC,2013,2013-03-11,2013-03-22,2013-02-13,2013-03-22,2013-03-22,2013/03/22,14.0,19.0,16.26,19.95,16.26,10993330.0,0.35714285714285715,0.16142857142857153,7372,Softw,0.013749999999999998,6.5,59.5,23.099999999999998,0.0,1,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,4.1215095999999996,7500000.0,30911322.0,18.31532022829454,432758508.0,0.42324898643925624,-16.341609697152784,7.266169246784647,-0.8567087489820073,0.0,0.0
1389030,,13.0,13.0,,1.0,,0.05,0.05,13.0,,1.0,within,CRESTWOOD MIDSTREAM PARTNERS LP,2007,2007-07-25,2007-08-07,2007-02-12,2007-08-08,2007-08-07,2007/08/07,21.0,21.99,21.0,22.5,20.1,4688500.0,0.04714285714285707,0.0,4922,Util,-0.043,14.5,47.0,14.75,-0.04999999999999982,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,2.302725,5000000.0,11513625.0,18.420680743952367,241786125.0,,,,,0.0,0.0
1389170,,29.0,29.0,,2.0,,0.1,0.1,29.0,,1.0,above,TARGA RESOURCES CORP.,2010,2010-11-08,2010-12-07,2010-09-09,2010-12-07,2010-12-07,2010/12/07,22.0,24.1,24.7,25.2,23.5,10577600.0,0.09545454545454551,0.1227272727272727,4923,Util,0.0027500000000000007,10.5,25.5,11.05,0.20000000000000018,0,0,New York Stock Exchange,9.001,8.5,3,25.5,7+,2.5827388091603054,16375000.0,42292348.0,19.60699861303958,930431656.0,0.6846531791907514,-129.22661888888888,0.23603035413495688,-0.17024356273621885,0.0,0.0
1389207,22.0,22.0,22.0,7.91,7.91,0.4661166764879199,0.4661166764879199,,,0.0,1.0,above,GAFISA S.A.,2007,2007-02-22,2007-03-16,2007-02-22,2007-03-19,2007-03-16,2007/03/16,24.88,25.21,25.15,25.4,24.88,4908900.0,0.013263665594855381,0.010852090032154324,1520,Cnstr,-0.010299999999999998,11.0,50.0,14.5,-0.05999999999999961,0,1,New York Stock Exchange,0.0,0.0,3,0.0,0+,,15655278.0,,,,0.5132764206790785,,,,0.0,0.4661166764879199
1389305,,19.0,19.0,,-2.0,,-0.08333333333333333,-0.08333333333333333,19.0,,1.0,under,RSC HOLDINGS INC.,2007,2007-05-04,2007-05-23,2007-02-13,2007-05-23,2007-05-23,2007/05/23,22.0,21.7,19.0,21.75,18.8,12275800.0,-0.013636363636363669,-0.13636363636363635,7350,BusSv,0.051449999999999996,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,9.001,8.7,3,26.0,7+,4.951084447217352,20833333.0,103147591.0,20.030118640386466,2269247002.0,1.1244423215032537,112.10033107740948,5.584505366103355,0.19625276561233504,0.0,0.0
1389476,,16.0,16.0,,0.0,,0.0,0.0,16.0,,0.0,within,XINHUA SPORTS & ENTERTAINMENT LTD,2007,2007-02-21,2007-03-09,2007-02-21,2007-03-09,2007-03-09,2007/03/09,13.0,13.0,11.35,13.0,10.7,16748260.0,0.0,-0.12692307692307694,7311,BusSv,0.00835,11.0,50.0,14.5,-0.05999999999999961,0,1,New York Stock Exchange,9.001,8.5,2,17.0,7+,1.0,23076923.0,23076923.0,19.51929302928714,299999999.0,0.7389909858623213,89.70511208504284,5.087640354430806,0.14491927714973094,0.0,0.0
1389545,,77.0,77.0,,-1.0,,-0.2,-0.2,77.0,,1.0,within,"NOVABAY PHARMACEUTICALS, INC.",2007,2007-08-10,2007-10-26,2007-02-14,2007-10-26,2007-10-26,2007/10/26,4.0,4.2,3.62,4.25,3.62,319400.0,0.050000000000000044,-0.09499999999999997,2834,Drugs,-0.010400000000000001,13.5,26.5,13.45,0.0,0,0,New York Stock Exchange,0.0,0.0,2,0.0,0+,4.227556400000001,5000000.0,21137782.0,17.034386382832476,84551128.0,1.0990343347639484,-34.51066448979592,28.68084396200814,-0.1159062005654141,0.0,0.0
1389771,,251.0,251.0,,0.0,,0.0,0.0,251.0,,0.0,within,"INTER-ATLANTIC FINANCIAL, INC.",2007,2007-02-14,2007-10-23,2007-02-14,2007-10-04,2007-10-23,2007/10/23,8.0,7.3,7.3,7.34,7.3,1623800.0,-0.08750000000000002,-0.08750000000000002,9995,Other,-0.025349999999999998,11.0,50.0,14.5,-0.05999999999999961,0,0,New York Stock Exchange,0.0,0.0,1,0.0,0+,1.25,7500000.0,9375000.0,17.909855120186375,75000000.0,0.9619226422660494,-9049.2277992278,,-0.0008840533333333334,0.0,0.0
1391127,16.0,18.0,18.0,2.0,4.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,16.0,0.0,3.0,above,"LIMELIGHT NETWORKS, INC.",2007,2007-05-21,2007-06-08,2007-03-22,2007-06-08,2007-06-08,2007/06/08,15.0,23.0,22.18,24.33,21.3,12219950.0,0.5333333333333333,0.47866666666666663,7370,Softw,0.03755,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,4.8958491875,16000000.0,78333587.0,18.985994553002424,1175003805.0,0.5156275672054902,-264.9388511837655,51.36404113481378,-0.05661683793440992,0.0,0.18181818181818182
1391390,,102.0,102.0,,0.0,,0.0,0.0,102.0,,0.0,within,BOISE INC.,2007,2007-03-19,2007-06-29,2007-03-19,2007-06-20,2007-06-29,2007/06/29,10.0,9.16,9.15,9.19,9.15,718900.0,-0.08399999999999999,-0.08499999999999996,2621,Paper,0.011800000000000001,13.0,67.5,13.649999999999999,-0.010000000000000675,0,0,New York Stock Exchange,8.001,8.0,1,8.0,7+,1.25,36000000.0,45000000.0,19.70161458941443,450000000.0,0.808,-450000.0,,-2.2222222222222223e-05,0.0,0.0
1391636,,14.0,14.0,,0.0,,0.0,0.0,14.0,,0.0,within,CYAN INC,2013,2013-04-25,2013-05-09,2013-04-04,2013-05-09,2013-05-09,2013/05/09,11.0,10.05,11.14,11.27,9.96,6646168.0,-0.0863636363636363,0.01272727272727278,7373,Softw,0.01915,9.5,52.0,13.75,-0.2599999999999998,1,0,New York Stock Exchange,9.001,9.0,2,18.0,9,5.56641475,8000000.0,44531318.0,18.29284737244248,489844498.0,0.8915473528992056,-52.38978588235294,18.611820281925606,-0.2099645916610867,0.0,0.0
1391672,,19.0,19.0,,2.0,,0.2,0.2,19.0,,1.0,above,"STARENT NETWORKS, CORP.",2007,2007-05-18,2007-06-06,2007-03-06,2007-06-06,2007-06-06,2007/06/06,12.0,13.75,14.01,14.53,13.29,8658252.0,0.14583333333333334,0.16749999999999998,3663,Chips,0.04095,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,5.924860375206423,10534841.0,62417462.0,18.472783605551932,749009544.0,0.7089870046974578,324.94991062906723,27.0967927067506,0.03692876842701486,0.0,0.0
1391984,18.0,19.0,19.0,1.0,2.5,0.08,0.2,0.08,18.0,-2.0,2.0,above,"DATA DOMAIN, INC.",2007,2007-06-08,2007-06-27,2007-03-30,2007-06-27,2007-06-27,2007/06/27,15.0,20.0,24.95,24.95,19.94,6009004.0,0.3333333333333333,0.6633333333333333,3572,Hardw,0.0391,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,7.39611657142857,7000000.0,51772816.0,18.287149351327844,776592240.0,0.6832879939422835,-527.2180855397148,38.42803899252808,-0.028451224287278483,0.0,0.08
1392091,,37.0,37.0,,2.0,,0.1,0.1,37.0,,1.0,above,"BLUEKNIGHT ENERGY PARTNERS, L.P.",2007,2007-06-11,2007-07-18,2007-03-09,2007-07-18,2007-07-18,2007/07/18,22.0,29.75,29.32,30.89,28.5,12207320.0,0.3522727272727273,0.33272727272727276,4610,Trans,0.014099999999999998,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,0.0,0.0,2,0.0,0+,1.0,12500000.0,12500000.0,19.33697147582652,275000000.0,,,,,0.0,0.0
1392326,,11.0,11.0,,1.5,,0.075,0.075,11.0,,1.0,above,CAPITAL PRODUCT PARTNERS L.P.,2007,2007-03-19,2007-03-30,2007-03-19,2007-03-30,2007-03-30,2007/03/30,21.5,26.0,26.75,26.97,25.5,8383790.0,0.20930232558139536,0.2441860465116279,4412,Trans,-0.004350000000000001,13.0,67.5,13.649999999999999,-0.010000000000000675,0,1,New York Stock Exchange,8.001,4.0,2,8.0,0+,1.0,11750000.0,11750000.0,19.275096072108433,252625000.0,,,,,0.0,0.0
1392380,,21.0,21.0,,1.0,,0.07142857142857142,0.07142857142857142,21.0,,1.0,within,"GEVO, INC.",2011,2011-01-19,2011-02-09,2010-08-12,2011-02-10,2011-02-09,2011/02/09,15.0,15.52,16.44,17.53,15.52,4538499.0,0.03466666666666664,0.09600000000000009,2860,Chems,0.045450000000000004,7.5,47.5,11.899999999999999,-0.009999999999999787,0,0,New York Stock Exchange,9.001,8.3,3,25.0,7+,3.446204195804196,7150000.0,24640360.0,18.421680244285447,369605400.0,0.5671218668971478,-10.94543354655295,161.5408216783217,-1.3704345228722308,0.0,0.0
1392522,,17.0,17.0,,-5.0,,-0.21739130434782608,-0.21739130434782608,17.0,,1.0,under,"FREESCALE SEMICONDUCTOR, LTD.",2011,2011-05-09,2011-05-26,2011-02-11,2011-05-26,2011-05-26,2011/05/26,18.0,19.0,18.33,19.5,18.26,22715190.0,0.05555555555555555,0.01833333333333324,3674,Chips,0.019700000000000002,10.0,47.0,15.45,-0.23999999999999932,0,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,5.513990643678161,43500000.0,239858593.0,20.72376571198806,4317454674.0,2.2389553331706127,-29.17199104054054,3.6159586884422112,-0.61703021830033,0.0,0.0
1392562,,111.0,111.0,,0.0,,0.0,0.0,111.0,,0.0,within,LOUISIANA BANCORP INC,2007,2007-03-21,2007-05-23,2007-03-21,2007-05-23,2007-07-10,2007/07/10,10.0,10.35,10.95,10.95,10.15,1321365.0,0.03499999999999996,0.09499999999999993,6036,Banks,-0.0197,13.0,67.5,13.649999999999999,-0.010000000000000675,0,0,New York Stock Exchange,-1.0,-1.0,0,-1.0,-1,,6095000.0,,17.925564413891554,,,,,,0.0,0.0
1392972,,13.0,13.0,,0.0,,0.0,0.0,13.0,,0.0,within,"PROS HOLDINGS, INC.",2007,2007-06-15,2007-06-28,2007-04-04,2007-06-28,2007-06-28,2007/06/28,11.0,12.5,12.85,13.39,11.32,5085400.0,0.13636363636363635,0.16818181818181815,7372,Softw,0.012299999999999998,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,3.778444542124542,6825000.0,25787884.0,18.133998171833667,283666724.0,2.076751815297806,123.61191502416096,21.086820766941145,0.08898818530438558,0.0,0.0
1393052,8.0,13.0,13.0,4.0,7.0,0.3076923076923077,0.5384615384615384,0.3076923076923077,8.0,0.0,2.0,above,VEEVA SYSTEMS INC,2013,2013-10-03,2013-10-16,2013-09-11,2013-10-16,2013-10-16,2013/10/16,20.0,38.0,37.16,39.64,35.06,13953010.0,0.9,0.8579999999999999,7370,Softw,0.0406,18.0,53.0,27.6,-0.16000000000000014,1,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,1.0,13045000.0,13045000.0,18.948864834014504,260900000.0,0.579115610015983,24.0616065664484,2.824540700884496,0.8311996933691069,0.0,0.3076923076923077
1393434,,14.0,14.0,,-2.0,,-0.13333333333333333,-0.13333333333333333,14.0,,1.0,under,"OCULAR THERAPEUTIX, INC",2014,2014-07-11,2014-07-25,2014-06-20,2014-07-25,2014-07-25,2014/07/25,13.0,13.0,13.15,13.25,12.6105,1877770.0,0.0,0.011538461538461565,2834,Drugs,0.0097,25.0,30.5,12.8,-0.0699999999999994,1,0,New York Stock Exchange,9.001,7.8,3,23.5,7+,4.113898000000001,5000000.0,20569490.0,18.132998671500584,267403370.0,0.2870026525198939,-38.15687357305936,9903.828518518518,-0.3406987727940751,0.0,0.0
1393718,,35.0,35.0,,0.0,,0.0,0.0,35.0,,0.0,within,"SP ACQUISITION HOLDINGS, INC.",2007,2007-09-28,2007-10-12,2007-05-08,2007-10-12,2007-11-02,2007/11/02,10.0,9.1,9.08,9.2,9.08,4889000.0,-0.09000000000000004,-0.092,9995,Other,0.0378,7.0,33.5,35.4,-0.0600000000000005,0,0,New York Stock Exchange,6.001,6.0,1,6.0,0+,1.25,40000000.0,50000000.0,19.806975105072254,500000000.0,1.0057853634774458,-150738.6192342478,,-6.634e-05,0.0,0.0
1393726,,15.0,15.0,,-1.0,,-0.0625,-0.0625,15.0,,1.0,within,TIPTREE FINANCIAL INC.,2007,2007-06-07,2007-06-22,2007-03-29,2007-06-22,2007-06-22,2007/06/22,15.0,13.0,13.5,13.84,13.0,10714700.0,-0.13333333333333333,-0.1,6311,Insur,0.002749999999999999,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,9.001,4.5,2,9.0,0+,1.4008248666666667,15000000.0,21012373.0,19.296149481306266,315185595.0,,,,,0.0,0.0
1393744,,15.0,15.0,,3.0,,0.15,0.15,15.0,,1.0,above,"ENERGYSOLUTIONS, INC.",2007,2007-10-31,2007-11-15,2007-03-29,2007-11-15,2007-11-15,2007/11/15,23.0,23.0,23.01,23.69,21.82,22127850.0,0.0,0.0004347826086957201,4955,Other,0.0353,8.5,51.5,40.95,-0.10999999999999943,0,0,New York Stock Exchange,9.001,9.0,3,27.0,9,2.9,30000000.0,87000000.0,20.21244021318042,2001000000.0,,,,,0.0,0.0
1393818,,35.0,35.0,,1.0,,0.03333333333333333,0.03333333333333333,35.0,,1.0,within,BLACKSTONE GROUP L.P.,2007,2007-05-21,2007-06-25,2007-03-22,2007-06-25,2007-06-25,2007/06/25,31.0,35.74,32.44,35.77,31.9,35656010.0,0.1529032258064517,0.046451612903225734,6282,Fin,0.0489,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,9.001,4.5,2,9.0,0+,8.110992371945036,133333334.0,1081465655.0,22.1095602030663,33525435305.0,0.0657333097661694,29.614120699493675,7.864558993396437,1.04679792165938,0.0,0.0
1393883,,30.0,30.0,,1.0,,0.08333333333333333,0.08333333333333333,30.0,,1.0,within,"DICE HOLDINGS, INC.",2007,2007-06-18,2007-07-18,2007-04-04,2007-07-18,2007-07-18,2007/07/18,13.0,14.5,13.4,14.98,13.02,12442700.0,0.11538461538461539,0.030769230769230795,7361,BusSv,0.02205,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,3.710239041916168,16700000.0,61960992.0,19.115825927174985,805492896.0,0.9000072554102275,102.2588416909991,26.37501296660118,0.12712837134692742,0.0,0.0
1394029,,17.0,17.0,,-1.0,,-0.08333333333333333,-0.08333333333333333,17.0,,1.0,within,YINGLI GREEN ENERGY HOLDING CO LTD,2007,2007-05-22,2007-06-08,2007-05-11,2007-06-08,2007-06-08,2007/06/08,11.0,10.8,10.5,10.98,10.48,9327900.0,-0.01818181818181812,-0.045454545454545456,3674,Chips,0.04095,17.0,32.5,6.800000000000001,0.0,0,1,New York Stock Exchange,9.001,8.5,2,17.0,7+,4.376676172413793,29000000.0,126923609.0,19.66771303773875,1396159699.0,0.5200277138187493,1292.9415862837923,25.160969416230998,0.008507731607285135,0.0,0.0
1394074,,14.0,14.0,,2.0,,0.1,0.1,14.0,,1.0,above,"SPECTRA ENERGY PARTNERS, LP",2007,2007-06-13,2007-06-27,2007-03-30,2007-06-27,2007-06-27,2007/06/27,22.0,26.5,28.65,29.15,26.5,10343900.0,0.20454545454545456,0.3022727272727272,4922,Util,-0.0179,20.0,42.5,11.299999999999999,0.3100000000000005,0,0,New York Stock Exchange,8.001,4.0,2,8.0,0+,4.462988,10000000.0,44629880.0,19.11382792451231,981857360.0,,,,,0.0,0.0
1394159,,14.0,14.0,,-2.0,,-0.11764705882352941,-0.11764705882352941,14.0,,1.0,under,"ORBITZ WORLDWIDE, INC.",2007,2007-07-06,2007-07-20,2007-05-10,2007-07-20,2007-07-20,2007/07/20,15.0,14.9,14.5,15.0,14.25,15683500.0,-0.006666666666666643,-0.03333333333333333,4700,Trans,-0.013850000000000001,14.5,47.0,14.75,-0.04999999999999982,0,0,New York Stock Exchange,9.001,8.8,4,35.0,7+,2.438603705882353,34000000.0,82912526.0,20.17508442663665,1243687890.0,0.8015984955336154,-124.368789,5.866452311320755,-0.12060903801194044,0.0,0.0
1394954,11.0,17.0,17.0,1.0,0.0,0.06060606060606061,0.0,0.06060606060606061,11.0,-2.0,2.0,within,GT ADVANCED TECHNOLOGIES INC.,2008,2008-07-07,2008-07-24,2007-04-26,2008-07-24,2008-07-24,2008/07/24,16.5,16.5,14.59,17.0,14.05,20213650.0,0.0,-0.11575757575757577,3674,Chips,-0.04435,2.0,25.0,0.75,0.08999999999999986,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,4.699339735973598,30300000.0,142389994.0,20.030018651386133,2349434901.0,0.8474203769161737,65.07228641462402,9.626779952633045,0.2535641654707844,0.0,0.06060606060606061
1395213,,16.0,16.0,,0.0,,0.0,0.0,16.0,,0.0,within,EDENOR,2007,2007-04-10,2007-04-26,2007-04-04,2007-04-26,2007-04-26,2007/04/26,17.0,17.5,17.65,18.6,17.5,9331800.0,0.029411764705882353,0.03823529411764698,4911,Util,0.0413,10.0,55.5,9.25,0.1200000000000001,0,1,New York Stock Exchange,9.001,9.0,1,9.0,9,,15164795.0,,19.36770052510066,,0.527437269003541,,,,0.0,0.0
