cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,amendment,gtrends_name,pct_final_revision_down,pct_final_revision_up,pct_first_price_change_up,pct_first_price_change_down,media_1st_pricing,media_listing,lockup_expiration,lockup_period,underwriter_syndicate_size,num_S1A
1347218,,39.0,39.0,190.0,,-1.0,,-4.166666666666666,-4.166666666666666,39.0,,0.0,1.0,1,0,1,within,"ATLAS ENERGY, L.P.",2006,2006-06-12,2006-07-21,2006-01-12,2006-07-21,2006-07-21,2006/07/21,23.0,23.0,23.0,23.239999771118164,22.96999931335449,2036900.0,0.0,0.0,1311,Oil,0.10000000149011612,0,0,New York Stock Exchange,None,1,8.00100040435791,8.0,8.0,1,8.0,7+,5.861111164093018,3600000.0,21100000.0,86400000.0,506400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.2033333778381348,7.166666507720947,34.0,-0.12159391342417705,-0.14377519849517223,0.0,-0.0884563706397831,-0.4651508305790404,-0.54976379391318,0.0,-0.3383048748307401,-0.1373233424561731,-0.7205723042832833,0.0,-0.2859652155798188,-0.14377519849517223,-0.54976379391318,Company,0.0,Atlas Energy,4.166666666666666,0.0,0.0,-4.166666666666666,0,6,2007-01-17,180,7,9
1347815,,16.0,16.0,157.0,,0.0,,0.0,0.0,16.0,,0.0,1.0,0,0,0,within,"FLAGSTONE REINSURANCE HOLDINGS, S.A.",2007,2007-03-14,2007-03-30,2006-10-24,2007-03-30,2007-03-30,2007/03/30,13.5,13.5,13.479999542236328,13.699999809265135,12.800000190734865,6935600.0,0.0,-0.14814814925193787,6331,Insur,-0.07000000029802322,0,0,New York Stock Exchange,None,0,9.00100040435791,8.5,8.5,2,17.0,7+,6.503684043884277,13000000.0,84547888.0,175500000.0,1141396488.0,0.2446330369016393,7.492526408381362,3.773348743260085,1.801795451117596,302489000.0,0.0,0.0,11.333333015441895,-0.06333333253860474,13.033333778381348,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Flagstone Reinsurance,0.0,0.0,0.0,0.0,0,12,2007-09-26,180,9,9
1348259,,20.0,20.0,191.0,,-3.0,,-12.0,-12.0,20.0,,0.0,1.0,1,0,1,under,VALIDUS HOLDINGS LTD,2007,2007-07-05,2007-07-25,2007-01-16,2007-07-26,2007-07-25,2007/07/25,22.0,22.0,22.25,22.68000030517578,22.0,5934600.0,0.0,1.1363636255264282,6331,Insur,0.25999999046325684,0,0,New York Stock Exchange,None,1,9.00100040435791,4.5,4.5,2,9.0,0+,4.837418556213379,15244888.0,73745904.0,381122200.0,1843647600.0,0.378273129986062,32.48832734193275,13.855032427273473,0.7695071444239127,133067000.0,0.0,0.0,18.33333396911621,-2.383333444595337,11.56666660308838,40.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Validus Holdings,12.0,0.0,0.0,-12.0,0,14,2008-01-21,180,15,8
1348324,,20.0,20.0,44.0,,0.0,,0.0,0.0,20.0,,0.0,1.0,0,0,0,within,LDR HOLDING CORP,2013,2013-09-19,2013-10-09,2013-08-26,2013-10-09,2013-10-09,2013/10/09,15.0,18.5,19.350000381469727,20.46999931335449,17.790000915527344,4279381.0,23.33333396911621,29.0,3841,MedEq,0.15000000596046448,1,0,NASDAQ,None,1,7.500999927520753,7.300000190734862,7.300000190734862,2,14.5,7+,4.531439781188965,5000000.0,22657200.0,75000000.0,339858000.0,1.0076396039100537,-70.13165497317375,6.4832414490376,-0.21388344543897744,52421000.0,0.0,0.0,15.0,1.8999999761581416,23.36666679382324,44.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,LDR Holding,0.0,0.0,0.0,0.0,0,8,2014-04-07,180,6,5
1348334,,14.0,14.0,36.0,,-1.5,,-7.6923076923076925,-7.6923076923076925,14.0,,0.0,1.0,1,0,1,within,BARRACUDA NETWORKS INC,2013,2013-10-23,2013-11-06,2013-10-01,2013-11-06,2013-11-06,2013/11/06,18.0,22.200000762939453,21.549999237060547,23.796300888061523,20.780000686645508,6952748.0,23.33333396911621,19.72222137451172,7370,Softw,-0.10999999940395357,1,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,12.0819673538208,4140000.0,50019344.0,80730000.0,975377208.0,1.381580061651028,197.4048184578021,8.550914883358027,0.09878178330367547,114067000.0,0.0,0.0,16.0,2.776666641235352,25.29999923706055,52.0,-0.15618397089807617,-0.2234172292458278,0.0,-0.1265337333813013,6.9485751772226,-0.23869707205008953,0.0,2.2366260350575033,3.922995543744872,0.7971636126895497,0.0,1.5733863854781402,-0.2234172292458278,-0.23869707205008953,IT security company,0.0,Barracuda Networks,7.6923076923076925,0.0,0.0,-7.6923076923076925,0,8,2014-05-05,180,7,5
1349108,,58.0,71.0,58.0,,0.0,,0.0,0.0,58.0,,0.0,0.8169014084507042,0,0,0,within,"SMART MOVE, INC.",2006,2006-10-10,2006-12-07,2006-10-10,2006-12-07,2006-12-20,2006/12/20,5.0,4.800000190734863,4.5,4.800000190734863,4.400000095367432,46000.0,-4.0,-10.0,4210,Trans,-0.17000000178813934,0,0,American Stock Exchange,None,1,2.000999927520752,2.0,2.0,2,4.0,0+,3.3777403831481934,2880000.0,9727892.0,14400000.0,48639460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0799999237060547,14.06666660308838,50.0,1.1972567421760127,-0.0047576419432791,0.0,0.39749970007757784,-1.4604187946335578,-0.0047576419432785585,0.0,-0.4883921455256121,-1.5845882876795083,-0.8213280291659087,0.0,-0.801972105615139,-0.0047576419432791,-0.0047576419432785585,Search term,0.0,Smart Move,0.0,0.0,0.0,0.0,0,0,2007-06-05,180,4,5
1349426,,28.0,28.0,93.0,,-6.0,,-37.5,-37.5,28.0,,0.0,1.0,1,0,1,under,"OMRIX BIOPHARMACEUTICALS, INC.",2006,2006-03-24,2006-04-21,2006-01-18,2006-04-21,2006-04-21,2006/04/21,10.0,9.90999984741211,10.029999732971193,10.199999809265137,9.899999618530273,1407007.0,-0.8999999761581421,0.30000001192092896,2836,Drugs,0.17000000178813934,0,0,NASDAQ,None,1,8.00100040435791,8.0,8.0,1,8.0,7+,4.164762496948241,3437500.0,14316371.0,55000000.0,229061936.0,1.2116013693419552,-8.26580311778291,8.329827848285392,-1.9356860757520185,27499000.0,0.0,0.0,11.0,1.0199999809265137,13.666666984558105,46.0,-0.3043296952822254,-0.04707530182042189,0.0,-0.11713499903421576,-0.5877288655605446,0.14049039843963385,0.0,-0.14907948904030358,50.040265238795,49.65201552528524,0.0,33.23076025469341,-0.04707530182042189,0.14049039843963385,Search term,0.0,Omrix,37.5,0.0,0.0,-37.5,0,9,2006-10-18,180,4,5
1349436,,23.0,23.0,79.0,,-2.0,,-10.0,-10.0,23.0,,0.0,1.0,1,0,1,under,SANDRIDGE ENERGY INC,2011,2011-07-19,2011-08-11,2011-05-25,2011-08-12,2011-08-11,2011/08/11,18.0,7.3400001525878915,7.5,7.610000133514402,7.059999942779541,24328100.0,-59.22222137451172,-58.33333206176758,1311,Oil,-0.019999999552965164,0,0,New York Stock Exchange,None,0,9.00100040435791,8.0,8.0,2,16.0,7+,1.75,30000000.0,52500000.0,600000000.0,1050000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666984558104,-2.0966665744781494,16.83333396911621,51.66666793823242,-0.23859946396770632,-0.6186384323956521,-0.18595252030655113,-0.34773013888996984,4.9901793660768945,3.464779454126322,-0.40338923910434005,2.683856527032959,-2.887932433358707,-2.93761747265965,0.16721758108527254,-1.8861107749776949,-0.40229547635110163,1.530695107510991,Company,0.0,SandRidge Energy,10.0,0.0,0.0,-10.0,0,12,2012-02-07,180,9,6
1349454,,13.0,13.0,34.0,,2.0,,13.333333333333336,13.333333333333336,13.0,,0.0,1.0,1,1,0,above,"TRULIA, INC.",2012,2012-09-07,2012-09-20,2012-08-17,2012-09-20,2012-09-20,2012/09/20,17.0,22.100000381469727,24.0,25.20000076293945,21.950000762939453,11034037.0,30.0,41.17647171020508,7370,Softw,-0.029999999329447743,0,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,4.396109104156493,6000000.0,26376654.0,90000000.0,395649810.0,1.1173487866714955,-51.78662434554975,13.649215510401216,-0.28965008222801875,28987000.0,0.0,0.0,5.666666507720947,1.7699999809265137,20.13333320617676,41.0,-0.11685345374976142,0.6090017019058962,0.018930326577581535,0.17035952491123876,-0.34814031909628596,2.7780686732266027,1.716978036224044,1.3823021301181202,-0.42589184002630187,2.6376132711141533,-0.7813917750916403,0.4767765519987371,0.31396601424173887,2.2475233547253235,Company,0.0,Trulia,0.0,13.333333333333336,13.333333333333336,0.0,5,53,2013-03-19,180,5,4
1350102,,169.0,169.0,169.0,,0.0,,0.0,0.0,169.0,,0.0,1.0,0,0,0,within,"ASCENT SOLAR TECHNOLOGIES, INC.",2006,2006-01-23,2006-07-11,2006-01-23,2006-07-11,2006-07-11,2006/07/11,5.5,5.349999904632568,5.150000095367432,5.400000095367432,5.010000228881836,701193.0,-2.727272748947144,-6.363636493682861,3674,Chips,-0.15000000596046448,0,0,NASDAQ,None,1,3.000999927520752,3.0,3.0,1,3.0,0+,1.763636350631714,3000000.0,5290909.0,16500000.0,29099999.5,1.0357412827893304,-39.672043751039524,8609.467307692308,-0.13863666904874006,3380.0,0.0,0.0,12.333333015441895,3.866666555404663,15.233333587646484,41.33333206176758,-1.5984433281162305,0.0,0.0,-0.5328144427054101,-0.955049780429738,0.0,0.0,-0.31834992680991264,45.277563241958106,0.0,0.0,15.092521080652704,-1.5984433281162305,-0.955049780429738,Company,0.0,Ascent Solar Technologies,0.0,0.0,0.0,0.0,0,6,2007-01-08,180,7,10
1350381,12.0,21.0,21.0,99.0,0.5,0.5,5.882352941176473,5.882352941176473,5.882352941176473,12.0,-1.0,1.0,0.5714285714285714,1,1,0,within,INNERWORKINGS INC,2006,2006-07-27,2006-08-17,2006-05-10,2006-08-17,2006-08-17,2006/08/17,9.0,10.369999885559082,10.479999542236328,10.649999618530273,10.0,627765.0,15.222222328186035,16.44444465637207,5190,Whlsl,0.009999999776482582,0,0,NASDAQ Global Market,Up,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,4.156215190887451,10590000.0,44014320.0,90015000.0,374121720.0,0.5312514590376973,146.95927449306708,6.497773499828317,0.057839153257394416,57576910.0,0.0,5.882352941176473,11.666666984558105,-1.836666703224182,5.199999809265137,20.0,-0.6147845826296358,-0.30904482661204064,0.0,-0.3079431364138921,-0.6714694892963211,-0.12984593583536339,0.0,-0.2671051417105615,6.341156506395527,49.90057400082117,0.0,18.747243502405567,-0.30904482661204064,-0.12984593583536339,Company,1.0,Innerworkings,0.0,5.882352941176473,5.882352941176473,0.0,0,8,2007-02-13,180,5,8
1350593,,14.0,14.0,112.0,,-1.0,,-5.882352941176473,-5.882352941176473,14.0,,0.0,1.0,1,0,1,within,"MUELLER WATER PRODUCTS, INC.",2006,2006-05-12,2006-05-26,2006-02-03,2006-05-26,2006-05-26,2006/05/26,16.0,16.5,16.75,17.200000762939453,16.120000839233402,16332600.0,3.125,4.6875,3490,BldMt,0.3400000035762787,0,0,New York Stock Exchange,None,0,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,7+,4.4337968826293945,25000000.0,110844920.0,425000000.0,1884363640.0,0.758263626551538,-37.24038814229249,2.058738817873921,-0.4564936309214712,915300000.0,0.0,0.0,10.666666984558104,-0.6366666555404663,8.699999809265138,44.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,0.0,Mueller Water Products,5.882352941176473,0.0,0.0,-5.882352941176473,8,0,2006-11-22,180,7,7
1350620,,19.0,19.0,65.0,,-2.0,,-20.0,-20.0,19.0,,0.0,1.0,1,0,1,under,"RESTORE MEDICAL, INC.",2006,2006-04-28,2006-05-17,2006-03-13,2006-05-17,2006-05-17,2006/05/17,8.0,8.010000228881836,8.189999580383299,8.189999580383299,7.579999923706055,973570.0,0.125,2.375,3842,MedEq,0.4099999964237213,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,3.8128063678741455,4000000.0,15251225.0,40000000.0,152512250.0,1.0616287389439722,-49.93728053918763,87.02692539452845,-0.2002511929369608,1752472.0,0.0,0.0,11.666666984558105,-1.309999942779541,9.533333778381348,45.33333206176758,-0.09909451542440421,0.0,0.0,-0.03303150514146807,-0.31671591327139925,0.0,0.0,-0.10557197109046641,-0.1181828325539062,0.0,0.0,-0.03939427751796873,-0.09909451542440421,-0.31671591327139925,Search term,0.0,Restore Medical,20.0,0.0,0.0,-20.0,4,7,2006-11-13,180,5,6
1350653,24.0,25.0,25.0,119.0,-2.5,-5.0,-17.857142857142858,-35.714285714285715,-17.857142857142858,24.0,-1.0,1.0,0.96,2,0,2,under,"ALPHATEC HOLDINGS, INC.",2006,2006-05-08,2006-06-02,2006-02-06,2006-06-05,2006-06-02,2006/06/02,9.0,9.0,8.979999542236328,9.0,8.439999580383299,4294526.0,0.0,-0.2222222238779068,3842,MedEq,0.3400000035762787,0,0,NASDAQ,Down,1,9.00100040435791,6.5,6.5,2,13.0,0+,3.7376585006713854,9300000.0,34760224.0,130200000.0,486643136.0,0.3161087107616984,-82.8124072144212,26.99179163962041,-0.16905679318982525,18029301.0,17.857142857142858,0.0,10.666666984558104,-2.0999999046325684,8.699999809265138,44.66666793823242,-0.45831390283335804,-0.07171744616657987,0.0,-0.17667711633331262,1.0127724997277199,0.2935645004436023,0.0,0.43544566672377405,-0.10887697884713156,0.7635621089498345,0.0,0.21822837670090087,-0.07171744616657987,0.2935645004436023,Search term,-1.0,Alphatec,35.714285714285715,0.0,0.0,-17.857142857142858,0,8,2006-11-29,180,4,8
1351051,,19.0,19.0,218.0,,0.5,,3.333333333333333,3.333333333333333,19.0,,0.0,1.0,1,1,0,within,"SKILLED HEALTHCARE GROUP, INC.",2007,2007-04-27,2007-05-16,2006-10-10,2007-05-16,2007-05-16,2007/05/16,15.5,16.100000381469727,16.0,16.200000762939453,16.0,888400.0,3.8709676265716553,3.225806474685669,8051,Hlth,0.10999999940395357,0,0,New York Stock Exchange,None,1,9.00100040435791,8.5,8.5,2,17.0,7+,2.213855743408203,16666666.0,36897592.0,249999990.0,553463880.0,0.7217195109085898,118.92219166308551,3.826095745048564,0.1261328923578536,144655000.0,0.0,0.0,11.333333015441895,1.8033332824707031,11.899999618530273,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Skilled Healthcare Group,0.0,3.333333333333333,3.333333333333333,0.0,0,0,2007-11-12,180,9,8
1351197,22.0,23.0,23.0,222.0,-6.0,-7.0,-46.15384615384616,-53.84615384615386,-46.15384615384616,22.0,0.0,0.0,0.9565217391304348,2,0,2,under,ARTES MEDICAL INC,2006,2006-11-27,2006-12-20,2006-05-12,2006-12-20,2006-12-20,2006/12/20,6.0,6.699999809265138,7.670000076293945,9.5,6.460000038146973,1993751.0,11.666666984558105,27.83333396911621,2836,Drugs,-0.2300000041723252,0,0,NASDAQ Global Market,Down,1,9.00100040435791,8.0,8.0,2,16.0,7+,3.3987703323364262,4600000.0,15634343.0,59800000.0,203246459.0,0.2423936796100185,-10.945471430879419,0.0,-1.187705808936135,0.0,46.15384615384616,0.0,17.0,1.1799999475479126,14.233333587646484,43.33333206176758,-0.26249489020800193,0.0,0.0,-0.08749829673600064,-0.580460762842673,0.0,0.0,-0.19348692094755765,24.48208283874361,0.0,0.0,8.160694279581204,-0.26249489020800193,-0.580460762842673,Search term,-1.0,Artes Medical,53.84615384615386,0.0,0.0,-46.15384615384616,0,11,2007-06-18,180,6,8
1351285,2.0,15.0,15.0,205.0,1.0,2.0,6.25,12.5,6.25,2.0,-2.0,2.0,0.13333333333333333,2,2,0,above,ROSETTA STONE INC,2009,2009-04-01,2009-04-16,2008-09-23,2009-04-16,2009-04-16,2009/04/16,18.0,25.0,25.1200008392334,26.270000457763672,24.04999923706055,8259598.0,38.88888931274414,39.55555725097656,7372,Softw,0.3100000023841858,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.0,8.0,2,16.0,7+,3.2503249645233154,6250000.0,20314532.0,100000000.0,325032512.0,0.4303980751775706,23.39709991361935,1.5523570159518578,0.6838454363605324,209380000.0,0.0,6.25,1.0,5.889999866485598,10.899999618530273,50.0,-0.18184114828031994,-1.3916826188561544,-0.35442875204062124,-0.6426508397256985,0.7514835807074794,3.344381445347143,-0.42374328926195765,1.2240405789308881,-4.711084474076725,-1.5628403744447454,1.3302975344030112,-1.6478757713728196,-0.8730556854483879,1.4603190780425928,Software company,1.0,Rosetta Stone,0.0,12.5,6.25,0.0,10,27,2009-10-13,180,5,8
1351509,17.0,18.0,18.0,65.0,1.0,2.0,7.6923076923076925,15.384615384615385,7.6923076923076925,17.0,-2.0,2.0,0.9444444444444444,2,2,0,above,"NORTHSTAR NEUROSCIENCE, INC.",2006,2006-04-17,2006-05-05,2006-03-01,2006-05-05,2006-05-05,2006/05/05,15.0,16.079999923706055,16.600000381469727,17.75,16.0,5823244.0,7.199999809265138,10.666666984558104,3845,MedEq,0.4099999964237213,0,0,NASDAQ Global Market,Up,1,0.0,0.0,0.0,1,0.0,0+,3.4056296348571777,7100000.0,24179972.0,92300000.0,314339636.0,0.4423467043302721,-21.567805488002186,0.0,-0.6027502430523907,0.0,0.0,7.6923076923076925,11.666666984558105,-1.309999942779541,9.533333778381348,45.33333206176758,-0.7965255474323981,0.0,0.0,-0.2655085158107994,1.666216582901978,0.0,0.0,0.5554055276339926,47.63800989338061,0.0,0.0,15.879336631126867,-0.7965255474323981,1.666216582901978,Search term,1.0,Northstar Neuroscience,0.0,15.384615384615385,7.6923076923076925,0.0,0,9,2006-11-01,180,4,8
1351541,,14.0,14.0,85.0,,1.0,,6.666666666666668,6.666666666666668,14.0,,0.0,1.0,1,1,0,within,"DELEK US HOLDINGS, INC.",2006,2006-04-20,2006-05-04,2006-02-08,2006-05-04,2006-05-04,2006/05/04,16.0,16.110000610351562,16.25,17.149999618530273,16.100000381469727,7249500.0,0.6875,1.5625,2911,Oil,0.4099999964237213,0,0,New York Stock Exchange,None,0,8.00100040435791,4.0,4.0,2,8.0,0+,4.938986778259277,10000000.0,49389868.0,150000000.0,740848020.0,0.8022469315032335,11.554807224405765,0.3646140671470454,1.2981609912381222,2031869000.0,0.0,0.0,11.666666984558105,0.04333333298563957,9.533333778381348,45.33333206176758,0.0870527414732977,0.0,0.0,0.029017580491099232,1.2932072389627403,0.0,0.0,0.43106907965424673,-0.9585208333085362,0.0,0.0,-0.3195069444361787,0.0870527414732977,1.2932072389627403,Company,0.0,Delek US Holdings,0.0,6.666666666666668,6.666666666666668,0.0,3,12,2006-10-31,180,8,6
1352010,,16.0,16.0,244.0,,-5.0,,-29.411764705882355,-29.411764705882355,16.0,,0.0,1.0,1,0,1,under,"EPAM SYSTEMS, INC.",2012,2012-01-23,2012-02-08,2011-06-10,2012-02-09,2012-02-08,2012/02/08,12.0,13.75,14.0,15.050000190734865,13.25,3335043.0,14.583333015441895,16.66666603088379,7372,Softw,0.09000000357627869,0,0,New York Stock Exchange,None,1,9.00100040435791,7.099999904632568,7.099999904632568,5,35.5,7+,6.854330062866211,6000000.0,41125980.0,102000000.0,699141660.0,0.19549194786372867,21.8693628202321,2.920379029327364,0.7773431782051151,239401000.0,0.0,0.0,7.0,0.3033333420753479,6.5333333015441895,37.0,1.573963263900899,1.4817591498925213,-0.3028456947776684,0.9176255730052506,10.847651926214825,10.210512993250205,-0.34043710297452007,6.905909272163503,8.95015314704995,7.360277723065487,1.8546469323507608,6.055025934155399,0.5894567275574265,4.935037945137843,Software Engineering company,0.0,Epam Systems,29.411764705882355,0.0,0.0,-29.411764705882355,0,13,2012-08-06,180,7,8
1352045,20.0,22.0,22.0,88.0,2.0,3.0,22.222222222222207,33.33333333333333,22.222222222222207,20.0,0.0,0.0,0.9090909090909092,2,2,0,above,"BASIN WATER, INC.",2006,2006-04-20,2006-05-12,2006-02-13,2006-05-12,2006-05-12,2006/05/12,12.0,15.699999809265135,16.649999618530273,16.989999771118164,15.5,4229594.0,30.83333396911621,38.75,3580,Mach,0.4099999964237213,0,0,NASDAQ Global Market,Up,1,5.000999927520752,5.0,5.0,1,5.0,0+,3.1129453182220463,6000000.0,18677672.0,54000000.0,168099048.0,0.8399445331540466,298.57734991118997,13.743688005886682,0.030142942867826355,12231000.0,0.0,22.222222222222207,11.666666984558105,2.9300000667572017,9.533333778381348,45.33333206176758,-1.5924446403537897,-0.21040551441559074,0.0,-0.6009500515897934,1.6834652265467396,0.11017533870164155,0.0,0.597880188416127,2.414703232462898,3.7871416239265767,0.0,2.067281618796492,-0.21040551441559074,0.11017533870164155,Search term,1.0,Basin Water,0.0,33.33333333333333,22.222222222222207,0.0,0,19,2006-11-08,180,3,7
1352302,17.0,18.0,18.0,77.0,-3.0,-4.0,-21.428571428571427,-28.57142857142857,-21.428571428571427,17.0,0.0,0.0,0.9444444444444444,2,0,2,under,"GEOMET, INC.",2006,2006-07-10,2006-07-28,2006-05-12,2006-07-28,2006-07-28,2006/07/28,10.0,10.75,10.970000267028807,11.5,10.75,1372535.0,7.5,9.699999809265137,1311,Oil,0.009999999776482582,0,0,NASDAQ,Down,0,-1.0,-1.0,-1.0,0,-1.0,-1,7.522804260253906,5000000.0,37614020.0,70000000.0,526596280.0,0.43585819475259374,73.51515782696258,42.773031096603155,0.19043691687301706,12311409.0,21.428571428571427,0.0,11.666666984558105,1.5666667222976685,5.199999809265137,20.0,-0.3156438995317169,-0.21978078835467638,0.0,-0.17847489596213106,-1.2136003897826069,-1.4065981907289336,0.0,-0.8733995268371801,5.281241765460714,1.4798581321192577,0.0,2.2536999658599903,-0.21978078835467638,-1.4065981907289336,Search term,-1.0,GeoMet,28.57142857142857,0.0,0.0,-21.428571428571427,0,11,2007-01-24,180,1,6
1352341,,12.0,12.0,96.0,,-2.0,,-11.764705882352938,-11.764705882352938,12.0,,0.0,1.0,1,0,1,under,VERIGY LTD.,2006,2006-06-01,2006-06-13,2006-03-09,2006-06-13,2006-06-13,2006/06/13,15.0,15.050000190734865,14.25,15.75,13.550000190734865,3334626.0,0.3333333432674408,-5.0,3559,Mach,0.10000000149011612,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,6.882352828979492,8500000.0,58500000.0,144500000.0,994500000.0,0.6203703703703703,-62.15625,5.85,-0.27350427350427353,170000000.0,0.0,0.0,14.0,0.54666668176651,7.166666507720947,34.0,-11.657572054712013,0.008063180213890046,0.0,-3.8831696248327074,19.704848577926978,1.1299951498587695,0.0,6.944947909261915,29.0115555705822,48.4394856780281,0.0,25.817013749536773,0.008063180213890046,1.1299951498587695,Company,0.0,Verigy,11.764705882352938,0.0,0.0,-11.764705882352938,0,10,2006-12-11,180,4,9
1352713,,17.0,17.0,77.0,,-2.0,,-13.333333333333336,-13.333333333333336,17.0,,0.0,1.0,1,0,1,under,AMERICAN OVERSEAS GROUP LIMITED,2006,2006-04-10,2006-04-27,2006-02-10,2006-04-28,2006-04-27,2006/04/27,13.0,12.989999771118164,13.199999809265135,13.479999542236328,12.989999771118164,3652002.0,-0.07692307978868483,1.5384615659713743,6351,Insur,0.4099999964237213,0,0,NASDAQ,None,0,8.00100040435791,4.0,4.0,2,8.0,0+,2.894418478012085,9409405.0,27234756.0,141141075.0,408521340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666984558105,-0.20000000298023224,9.533333778381348,45.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,American Overseas Group Limited,13.333333333333336,0.0,0.0,-13.333333333333336,0,10,2006-10-24,180,3,6
1353209,,27.0,27.0,98.0,,0.0,,0.0,0.0,27.0,,0.0,1.0,0,0,0,within,"LOOPNET, INC.",2006,2006-05-11,2006-06-07,2006-03-01,2006-06-07,2006-06-07,2006/06/07,12.0,14.75,15.0,15.75,14.109999656677244,5425200.0,22.91666603088379,25.0,6531,RlEst,0.3400000035762787,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,5.792009353637695,6000000.0,34752056.0,72000000.0,417024672.0,0.1975219205116035,140.6491305227656,40.78082065323685,0.08531869308682054,10226000.0,0.0,0.0,10.666666984558104,0.07999999821186066,8.699999809265138,44.66666793823242,0.7530671211741595,0.17250714866715977,-0.03632825667115898,0.29641533772338674,1.75238292499686,-0.06913852341195306,2.041102602508903,1.2414490013646036,0.9625158040013452,0.2301164652555892,48.01951763438543,16.404049967880788,0.0680894459980004,0.9859820395484751,Venture Funded Company,0.0,LoopNet,0.0,0.0,0.0,0.0,0,7,2006-12-04,180,4,8
1353283,7.0,10.0,10.0,99.0,3.0,8.0,33.33333333333333,88.88888888888891,33.33333333333333,7.0,0.0,0.0,0.7,2,2,0,above,SPLUNK INC,2012,2012-04-09,2012-04-19,2012-01-12,2012-04-20,2012-04-19,2012/04/19,17.0,32.0,35.47999954223633,35.849998474121094,30.90999984741211,14119690.0,88.23529052734375,108.70587921142578,7372,Softw,0.05000000074505806,0,0,NASDAQ,Up,1,9.00100040435791,8.800000190734863,8.800000190734863,4,35.0,8.5+,6.85406494140625,13500000.0,92529880.0,121500000.0,832768920.0,1.0089147805358598,-75.76136462882096,6.884663690476191,-0.11879405874080892,120960000.0,0.0,33.33333333333333,15.0,3.116666555404663,20.799999237060547,34.66666793823242,0.4531565888712251,-0.39164792517991254,-0.6134945152331146,-0.18399528384726732,8.782602303593109,8.284623204666945,-1.1025163451093007,5.321569721050251,4.555396560185921,4.516345054305119,11.295722200575245,6.789154605022095,-0.5025712202065136,3.591053429778822,Corporation,1.0,Splunk Inc,0.0,88.88888888888891,33.33333333333333,0.0,7,29,2012-10-16,180,7,9
