cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_60day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,gtrends_name,pct_final_revision_down,pct_final_revision_up,media_1st_pricing,media_listing,lockup_expiration,lockup_period
1378789,,19.0,19.0,19.0,,0.0,0.0,0.0,0.0,19.0,,0.0,1.0,0,0,0,within,AERCAP HOLDINGS N.V.,2006,2006-11-02,2006-11-21,2006-11-02,2006-11-21,2006-11-21,2006/11/21,23.0,25.0,23.020000457763672,25.10000038146973,23.0,16006200.0,8.695652008056639,0.08695652335882187,7359,BusSv,-0.2300000041723252,0,1,New York Stock Exchange,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,3.2581210136413574,26100000.0,85036960.0,600300000.0,1955850080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0799999237060547,14.233333587646484,43.33333206176758,-0.5289413651332676,-0.9491058239483257,-0.9491058239483257,-0.8090510043433063,0.3836122350506662,1.0109464870106004,1.0109464870106004,0.8018350696906222,4.484477473990162,48.95602394325852,48.95602394325852,34.132175120169066,-0.9491058239483257,48.95602394325852,1.0109464870106004,Company,Aercap Holdings,0.0,0.0,0,10,2007-05-21,180
1378950,30.0,30.0,30.0,102.0,-1.0,-1.0,-9.090909090909092,-9.090909090909092,-9.090909090909092,30.0,-2.0,2.0,1.0,1,0,1,within,"U.S. AUTO PARTS NETWORK, INC.",2007,2007-01-10,2007-02-09,2006-11-02,2007-02-12,2007-02-09,2007/02/09,10.0,11.0,11.899999618530273,12.119999885559082,10.5,3145498.0,10.0,19.0,5961,Rtail,0.14000000059604645,0,0,NASDAQ,Down,1,8.00100040435791,7.5,7.5,2,15.0,7+,2.983292818069458,10000000.0,29832928.0,110000000.0,328162208.0,0.7054257953344242,89.93209317621266,3.9294274971861007,0.12231451099938967,83514000.0,9.090909090909092,0.0,18.33333396911621,1.0966666936874392,14.233333587646484,42.0,-3.1086244689504383e-15,0.0,0.0,-1.0362081563168126e-15,-5.329070518200751e-15,0.0,0.0,-1.7763568394002505e-15,-5.3290705182007506e-15,0.0,0.0,-1.7763568394002505e-15,-3.1086244689504383e-15,-5.3290705182007506e-15,-5.329070518200751e-15,Search term,US Auto Parts,9.090909090909092,0.0,0,11,2007-08-08,180
1378992,,15.0,15.0,196.0,,-1.0,0.0,-5.882352941176473,-5.882352941176473,15.0,,0.0,1.0,1,0,1,within,BERRY PLASTICS GROUP INC,2012,2012-09-19,2012-10-04,2012-03-23,2012-10-05,2012-10-04,2012/10/04,16.0,15.25,15.199999809265135,15.420000076293945,14.850000381469727,17687770.0,-4.6875,-5.0,3080,Rubbr,-0.029999999329447743,0,0,New York Stock Exchange,None,1,9.00100040435791,5.699999809265138,5.699999809265138,6,34.0,0+,3.828404664993286,29411764.0,112600136.0,499999988.0,1914202312.0,1.0922956589753618,-95.7101156,0.5373953711398091,-0.17761967889630256,3562000000.0,0.0,0.0,5.666666507720947,1.8066666126251216,20.13333320617676,41.0,2.451177784112696,1.1087157589627572,0.0,1.186631181025151,4.367489388569849,3.6728882218707657,0.0,2.6801258701468713,5.050194770631206,3.826015971999969,0.0,2.9587369142103923,1.1087157589627572,3.826015971999969,3.6728882218707657,Company,Berry Plastics Group,5.882352941176473,0.0,0,21,2013-04-02,180
1379009,1.0,9.0,9.0,9.0,0.34999999999999964,-1.5199999999999996,3.3269961977186284,-14.448669201520907,3.3269961977186284,1.0,0.0,0.0,0.1111111111111111,2,1,1,under,GAZIT-GLOBE LTD,2011,2011-12-05,2011-12-14,2011-12-05,2011-12-14,2011-12-14,2011/12/14,9.0,8.75,8.829999923706055,9.010000228881836,8.409999847412111,5085377.0,-2.777777671813965,-1.8888888359069824,6512,RlEst,-0.119999997317791,0,1,New York Stock Exchange,Up,0,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,18.16282081604004,9000000.0,163465392.0,94680000.0,1719655923.84,0.7152823069039411,5.287994845756457,1.3444264903760457,1.989411923962474,1279100000.0,0.0,3.3269961977186284,6.333333492279053,5.766666889190674,9.466666221618652,28.66666603088379,0.10647325856719353,0.0,0.0,0.035491086189064505,0.6476286693647432,0.0,0.0,0.21587622312158106,1.9709935312190432,0.0,0.0,0.6569978437396811,0.10647325856719353,1.9709935312190432,0.6476286693647432,Corporation,Gazit-globe,14.448669201520907,0.0,0,0,2012-06-11,180
1379041,,13.0,13.0,58.0,,2.0,0.0,13.333333333333336,13.333333333333336,13.0,,0.0,1.0,1,1,0,above,"EMPLOYERS HOLDINGS, INC.",2007,2007-01-18,2007-01-31,2006-12-04,2007-01-31,2007-01-31,2007/01/31,17.0,20.0,19.96999931335449,20.200000762939453,19.309999465942386,15894800.0,17.647058486938477,17.470588684082028,6331,Insur,0.14000000059604645,0,0,New York Stock Exchange,None,0,9.00100040435791,9.0,9.0,1,9.0,8.5+,1.9706624746322632,26750000.0,52715220.0,401250000.0,790728300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333396911621,1.653333306312561,14.233333587646484,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Employers Holdings,0.0,13.333333333333336,0,0,2007-07-30,180
1379246,10.0,11.0,11.0,100.0,1.0,-2.0,6.666666666666668,-13.333333333333336,6.666666666666668,10.0,0.0,0.0,0.9090909090909092,2,1,1,under,BODY CENTRAL CORP,2010,2010-10-04,2010-10-15,2010-07-07,2010-10-15,2010-10-15,2010/10/15,13.0,14.489999771118164,13.0,14.489999771118164,13.0,3411036.0,11.461538314819336,0.0,5621,Rtail,0.059999998658895486,0,0,NASDAQ,Up,0,8.00100040435791,7.800000190734862,7.800000190734862,2,15.5,7+,3.0811367034912114,5000000.0,15405683.0,75000000.0,231085245.0,0.7785507581896053,40.399518356643355,1.936279232477272,0.3712915552007657,119345000.0,0.0,6.666666666666668,7.333333492279053,3.576666593551636,12.399999618530273,7.333333492279053,-0.753283945764011,-3.344041398174748,0.12127151119243333,-1.3253512775821084,2.3081243456539435,19.99553588395881,0.5560876250148813,7.619915951542544,6.6900809949730995,25.268224248064733,1.1391635911205171,11.03248961138612,-1.6113849434911574,13.203693919592626,10.275811754486845,Search term,Body Central,13.333333333333336,0.0,0,0,2011-04-13,180
1379378,,19.0,19.0,90.0,,1.0,0.0,5.0,5.0,19.0,,0.0,1.0,1,1,0,within,DUNCAN ENERGY PARTNERS L.P.,2007,2007-01-12,2007-01-31,2006-11-02,2007-01-31,2007-01-31,2007/01/31,21.0,22.5,23.04999923706055,23.79999923706055,22.100000381469727,7261900.0,7.142857074737549,9.7619047164917,4922,Util,0.14000000059604645,0,0,New York Stock Exchange,None,0,8.00100040435791,8.0,8.0,2,16.0,7+,1.5616593360900881,13000000.0,20301572.0,260000000.0,406031440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333396911621,1.3700000047683716,14.233333587646484,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Duncan Energy Partners,0.0,5.0,0,4,2007-07-30,180
1379661,,8.0,8.0,85.0,,1.0,0.0,5.0,5.0,8.0,,0.0,1.0,1,1,0,within,TARGA RESOURCES PARTNERS LP,2007,2007-02-01,2007-02-09,2006-11-16,2007-02-09,2007-02-09,2007/02/09,21.0,23.0,23.76000022888184,24.60000038146973,22.75,11571100.0,9.523809432983398,13.142857551574707,4922,Util,0.059999998658895486,0,0,NASDAQ,None,0,9.00100040435791,4.300000190734863,4.300000190734863,4,17.0,0+,1.0,16800000.0,16800000.0,336000000.0,336000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333015441895,1.7766666412353516,16.466667175292972,49.33333206176758,0.10598962467624669,-0.05374540619295455,0.0,0.01741473949443071,1.2297229880017395,0.04319374167275818,0.0,0.42430557655816586,2.403120882617101,0.4644244208184112,0.0,0.955848434478504,-0.05374540619295455,0.4644244208184112,0.04319374167275818,Company,Targa Resources Partners,0.0,5.0,5,0,2007-08-08,180
1380393,,21.0,21.0,93.0,,1.0,0.0,5.7142857142857135,5.7142857142857135,21.0,,0.0,1.0,1,1,0,within,FORTRESS INVESTMENT GROUP LLC,2007,2007-01-19,2007-02-09,2006-11-08,2007-02-09,2007-02-09,2007/02/09,18.5,35.0,31.0,37.0,30.29999923706055,26752100.0,89.1891860961914,67.56756591796875,6282,Fin,0.14000000059604645,0,0,New York Stock Exchange,None,0,9.00100040435791,8.5,8.5,2,17.0,7+,11.708248138427734,34286000.0,401428992.0,600005000.0,7025007360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333396911621,3.066666603088379,14.233333587646484,42.0,3.3302241556770364,0.10949630641963798,0.39602810561772556,1.2785828559047998,5.205307246939173,1.1516118350516915,13.042314485737608,6.466411189242823,7.476179914008111,3.266825412606506,48.81980490703637,19.854270077883648,0.25276220601868177,26.043315159821443,7.096963160394649,Investment management company,Fortress Investment,0.0,5.7142857142857135,7,41,2007-08-08,180
1381074,21.0,25.0,25.0,25.0,-1.0,-1.7200000000000006,-10.0,-17.200000000000006,-10.0,21.0,-2.0,2.0,0.84,2,0,2,within,"FUWEI FILMS (HOLDINGS), CO. LTD.",2006,2006-11-24,2006-12-19,2006-11-24,2006-12-19,2006-12-19,2006/12/19,8.279999732971191,8.510000228881836,11.079999923706056,11.140000343322754,8.300000190734862,4599907.0,2.777777671813965,33.81642532348633,3081,Rubbr,-0.2300000041723252,0,1,NASDAQ,Down,0,3.000999927520752,3.0,3.0,1,3.0,0+,3.3333332538604736,3750000.0,12500000.0,37500000.0,125000000.0,0.7715797692374425,30.948254518445157,4.5434719395173015,0.32312,27512000.0,10.0,0.0,17.0,4.650000095367432,14.233333587646484,43.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Fuwei Films,17.200000000000006,0.0,0,0,2007-06-18,180
1381197,4.0,8.0,8.0,157.0,4.0,5.010000000000002,16.0,20.040000000000006,16.0,4.0,0.0,0.0,0.5,1,1,0,above,"INTERACTIVE BROKERS GROUP, INC.",2007,2007-04-26,2007-05-04,2006-11-27,2007-05-03,2007-05-04,2007/05/04,30.01000022888184,33.0,31.29999923706055,34.25,31.03000068664551,23516330.0,9.963345527648926,4.298567295074463,6211,Fin,0.10999999940395357,0,0,NASDAQ,Up,0,9.00100040435791,8.0,8.0,2,16.0,7+,10.029999732971193,40000000.0,401200000.0,1000000000.0,10030000000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.333333015441895,0.06333333253860474,11.899999618530273,57.66666793823242,2.0587495131708664,-0.19740698757769362,1.9900036994568544,1.2837820750166757,0.815622486868902,-0.14575014678512804,1.4579044256939349,0.709258921925903,4.007905089485457,2.3279250676987737,7.976914977181242,4.770915044788491,0.8962983559395804,5.152420022440008,0.6560771394544034,Financial Services Business,Interactive Brokers Group,0.0,20.040000000000006,5,25,2007-10-31,180
1381325,,17.0,17.0,83.0,,2.0,0.0,18.181818181818183,18.181818181818183,17.0,0.0,0.0,1.0,1,1,0,above,"BIGBAND NETWORKS, INC.",2007,2007-02-26,2007-03-15,2006-12-22,2007-03-15,2007-03-15,2007/03/15,13.0,15.25,17.0,17.280000686645508,15.100000381469727,7798327.0,17.30769157409668,30.769229888916016,7373,Softw,0.059999998658895486,0,0,NASDAQ,None,1,9.00100040435791,4.5,4.5,2,9.0,0+,5.338230609893799,10700000.0,57119068.0,117700000.0,628309748.0,0.8319023634250291,70.7795142503098,3.5573294003079985,0.15541219965283748,176624000.0,0.0,0.0,14.333333015441895,-0.5066666603088379,16.466667175292972,49.33333206176758,-0.04883978319031212,0.0,0.0,-0.01627992773010404,3.616137216991336,0.0,0.0,1.2053790723304454,7.629171175497934,0.0,0.0,2.543057058499312,-0.04883978319031212,7.629171175497934,3.616137216991336,Corporation,BigBand Networks,0.0,18.181818181818183,0,13,2007-09-11,180
1382696,21.0,21.0,21.0,114.0,1.0,1.0,12.5,12.5,12.5,21.0,-2.0,2.0,1.0,1,1,0,within,"FUQI INTERNATIONAL, INC.",2007,2007-10-02,2007-10-23,2007-07-02,2007-10-24,2007-10-23,2007/10/23,9.0,10.0,10.470000267028807,11.75,9.81999969482422,8587789.0,11.11111068725586,16.33333396911621,3911,Hshld,-0.17000000178813934,0,0,NASDAQ,Up,0,4.000999927520752,4.0,4.0,1,4.0,0+,2.824892044067384,7033816.0,19869772.0,56270528.0,158958176.0,0.6062305514098874,47.13799349265226,2.930592698710283,0.1697144788576336,54240965.0,0.0,12.5,9.666666984558104,3.056666612625122,32.233333587646484,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,FUQI International,0.0,12.5,0,0,2008-04-21,180
1382911,,17.0,17.0,128.0,,0.0,0.0,0.0,0.0,17.0,,0.0,1.0,0,0,0,within,"OREXIGEN THERAPEUTICS, INC.",2007,2007-04-09,2007-04-26,2006-12-19,2007-04-26,2007-04-26,2007/04/26,12.0,12.5,13.0,13.329999923706055,12.5,3084107.0,4.166666507720946,8.333333015441895,2836,Drugs,0.10999999940395357,0,0,NASDAQ Global Market,None,1,9.00100040435791,4.5,4.5,2,9.0,0+,3.6943242549896236,7000000.0,25860270.0,84000000.0,310323240.0,0.1836450675990514,-11.282958460298016,3516.849012341481,-1.06355084459675,88239.0,0.0,0.0,11.333333015441895,1.3700000047683716,11.899999618530273,57.66666793823242,-0.4969858577293775,0.0,0.0,-0.16566195257645916,-0.26987076200716165,0.0,0.0,-0.08995692066905388,3.301631531983225,0.0,0.0,1.1005438439944084,-0.4969858577293775,3.301631531983225,-0.26987076200716165,Company,Orexigen Therapeutics,0.0,0.0,0,5,2007-10-23,180
1383571,,14.0,14.0,370.0,,-1.0,0.0,-12.5,-12.5,14.0,,0.0,1.0,1,0,1,within,GLOBE SPECIALTY METALS INC,2009,2009-07-16,2009-07-30,2008-07-25,2009-07-30,2009-07-30,2009/07/30,7.0,7.0,7.090000152587893,7.679999828338622,6.809999942779541,4187029.0,0.0,1.2857142686843872,3330,Steel,-0.9700000286102296,0,0,NASDAQ,None,1,9.00100040435791,8.0,8.0,3,24.0,7+,5.181732654571533,14000000.0,72544256.0,112000000.0,580354048.0,0.3413493767342401,-13.305074577592334,1.6840893996111546,-0.6012743448633617,344610000.0,0.0,0.0,1.6666666269302368,5.396666526794434,16.933332443237305,66.66666412353516,0.06475651672599501,0.0,0.0,0.02158550557533167,0.2044852875999487,0.0,0.0,0.06816176253331623,0.2776091231593586,0.0,0.0,0.09253637438645286,0.06475651672599501,0.2776091231593586,0.2044852875999487,Search term,Globe Specialty Metals,12.5,0.0,0,0,2010-01-26,180
1383650,,19.0,19.0,76.0,,1.0,0.0,5.0,5.0,19.0,,0.0,1.0,0,0,0,within,"CHENIERE ENERGY PARTNERS, L.P.",2007,2007-03-02,2007-03-21,2006-12-21,2007-03-07,2007-03-21,2007/03/21,21.0,22.0,21.709999084472656,22.54999923706055,21.5,6583200.0,4.761904716491699,3.3809523582458496,5171,Whlsl,-0.07000000029802322,0,0,American Stock Exchange,None,1,9.00100040435791,3.0,3.0,3,9.0,0+,1.956767201423645,13500000.0,26416356.0,270000000.0,528327120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333015441895,2.263333320617676,13.033333778381348,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,Cheniere Energy Inc,0.0,5.0,5,17,2007-09-17,180
1383701,,17.0,17.0,41.0,,0.0,0.0,0.0,0.0,17.0,,0.0,1.0,0,0,0,within,CONATUS PHARMACEUTICALS INC,2013,2013-07-08,2013-07-25,2013-06-14,2013-07-25,2013-07-25,2013/07/25,11.0,11.0,9.5,11.239999771118164,9.079999923706056,3417697.0,0.0,-13.636363983154295,2836,Drugs,0.5899999737739563,1,0,NASDAQ Global Market,None,1,7.500999927520753,7.300000190734862,7.300000190734862,2,14.5,7+,2.595914125442505,6000000.0,15575485.0,66000000.0,171330335.0,0.33183594420150897,-74.59578680267137,0.0,-0.1474614113139976,0.0,0.0,0.0,16.66666603088379,2.6533334255218506,18.53333282470703,35.66666793823242,-1.3681827355680625,0.0,0.0,-0.4560609118560208,-0.4411004988079291,0.0,0.0,-0.14703349960264303,46.84410831267064,0.0,0.0,15.614702770890208,-1.3681827355680625,46.84410831267064,-0.4411004988079291,Search term,Conatus Pharmaceuticals,0.0,0.0,0,0,2014-01-21,180
1383729,15.0,17.0,17.0,92.0,3.0,5.0,21.428571428571427,35.714285714285715,21.428571428571427,15.0,0.0,0.0,0.8823529411764706,2,2,0,above,"FUSION-IO, INC.",2011,2011-05-23,2011-06-09,2011-03-09,2011-06-09,2011-06-09,2011/06/09,19.0,25.0,22.5,33.0,22.40999984741211,13870520.0,31.578947067260746,18.421052932739254,3572,Hardw,-0.25,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.899999618530273,8.899999618530273,4,35.5,8.5+,6.325941562652588,12300000.0,77809088.0,172200000.0,1089327232.0,0.5113469044335897,-901.0150802315964,8.678860948890573,-0.015538030724637204,125515000.0,0.0,21.428571428571427,8.666666984558105,-1.3533333539962769,14.199999809265135,53.66666793823242,3.058690183205707,0.3326412577519035,0.6069741279561011,1.3327685229712372,6.054068051514623,2.592334654296912,16.014070938904094,8.220157881571875,3.112893315287919,4.822068359352055,48.45770370976936,18.79755512813644,0.46980769285400226,26.63988603456071,9.303202796600504,Company,Fusion-io,0.0,35.714285714285715,0,58,2011-12-06,180
1383803,,22.0,22.0,86.0,,-0.5,0.0,-4.3478260869565215,-4.3478260869565215,22.0,,0.0,1.0,1,0,1,within,JMP GROUP INC.,2007,2007-04-19,2007-05-11,2007-02-14,2007-05-11,2007-05-11,2007/05/11,11.0,11.5,12.300000190734865,12.989999771118164,11.100000381469727,5174700.0,4.545454502105713,11.818181991577148,6211,Fin,0.10999999940395357,0,0,New York Stock Exchange,None,0,7.000999927520753,4.699999809265137,4.699999809265137,3,14.0,0+,2.6002981662750244,7999098.0,20800040.0,91989627.0,239200460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333015441895,0.06333333253860474,11.899999618530273,57.66666793823242,9.343170174788261,0.0,0.0,3.1143900582627535,9.343170174788261,0.0,0.0,3.1143900582627535,9.34317017478826,0.0,0.0,3.114390058262753,9.343170174788261,9.34317017478826,9.343170174788261,Search term,JMP Group,4.3478260869565215,0.0,0,11,2007-11-07,180
1383871,,14.0,14.0,36.0,,-1.5,0.0,-14.285714285714285,-14.285714285714285,14.0,,0.0,1.0,1,0,1,under,"LIFELOCK, INC.",2012,2012-09-19,2012-10-03,2012-08-28,2012-10-03,2012-10-03,2012/10/03,9.0,8.380000114440918,8.359999656677246,9.039999961853027,8.359999656677246,15004040.0,-6.888888835906982,-7.111111164093018,7370,Softw,-0.029999999329447743,0,0,New York Stock Exchange,None,1,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,5.497347831726074,15700000.0,86308360.0,164850000.0,906237780.0,0.7840055612361245,78.42819385547381,7.2213058687597105,0.13388042595178498,125495000.0,0.0,0.0,5.666666507720947,1.7699999809265137,20.13333320617676,41.0,0.62382038883747,-0.16460538677534417,0.4000912168225138,0.2864354062948799,2.8497475797197307,-0.17219633778829876,2.149155616033651,1.608902285988361,6.382434807447666,3.5856807531888912,5.948189151262289,5.305434903966281,0.11774291502358482,4.76693495222559,0.9884796391226762,Company,LifeLock,14.285714285714285,0.0,0,23,2013-04-01,180
1384072,23.0,36.0,36.0,182.0,-3.0,-4.0,-13.043478260869565,-17.391304347826082,-13.043478260869565,23.0,0.0,0.0,0.6388888888888888,2,0,2,under,"VANGUARD NATURAL RESOURCES, LLC",2007,2007-09-18,2007-10-24,2007-04-25,2007-10-24,2007-10-24,2007/10/24,19.0,19.0,18.940000534057614,19.399999618530273,18.5,3198700.0,0.0,-0.31578946113586426,1311,Oil,-0.059999998658895486,0,0,New York Stock Exchange,Down,1,0.0,0.0,0.0,1,0.0,0+,2.055238008499145,5250000.0,10790000.0,120750000.0,248170000.0,1.0505200705668838,404.08234376551917,14.260593922678124,0.056919091751621874,17402501.0,13.043478260869565,0.0,9.666666984558104,2.4300000667572017,27.63333320617676,34.33333206176758,0.34862263447312913,0.0,0.0,0.11620754482437637,11.58056277289433,0.0,0.0,3.8601875909647765,49.214477452985534,0.0,0.0,16.40482581766184,0.34862263447312913,49.214477452985534,11.58056277289433,Search term,Vanguard Natural Resources,17.391304347826082,0.0,0,0,2008-04-21,180
1384101,13.0,13.0,13.0,40.0,-1.0,-1.0,-7.142857142857142,-7.142857142857142,-7.142857142857142,13.0,-2.0,2.0,1.0,1,0,1,within,"VERACYTE, INC.",2013,2013-10-17,2013-10-30,2013-09-20,2013-10-30,2013-10-30,2013/10/30,13.0,13.0,13.25,14.11520004272461,12.649999618530273,4594437.0,0.0,1.923076868057251,2835,Drugs,-0.10999999940395357,1,0,NASDAQ Global Market,Down,1,9.00100040435791,7.5,7.5,2,15.0,7+,4.197978019714356,5000000.0,20989890.0,70000000.0,293858460.0,0.6967119555211899,-21.954311542771762,31.089553533643674,-0.6376879535814624,9452000.0,7.142857142857142,0.0,16.0,1.2333333492279053,25.29999923706055,52.0,1.0558273902437465,0.0,0.0,0.35194246341458213,8.976753155406461,0.0,0.0,2.9922510518021537,51.714575814478856,0.0,0.0,17.23819193815962,1.0558273902437465,51.714575814478856,8.976753155406461,Search term,Veracyte,7.142857142857142,0.0,0,0,2014-04-28,180
1384905,,14.0,14.0,32.0,,1.0,0.0,8.333333333333332,8.333333333333332,14.0,-2.0,2.0,1.0,1,1,0,within,RINGCENTRAL INC,2013,2013-09-13,2013-09-27,2013-08-26,2013-09-27,2013-09-27,2013/09/27,13.0,17.25,18.200000762939453,19.399999618530273,17.100000381469727,8127569.0,32.692306518554695,40.0,7372,Softw,0.15000000596046448,1,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,1.0,7500000.0,7500000.0,90000000.0,90000000.0,1.4273195876288658,-3.7686864034169423,1.2290212893798904,-3.184133333333333,73229000.0,0.0,0.0,15.0,3.4500000476837163,23.36666679382324,44.33333206176758,0.755884491392381,1.8549524253102638,-0.056921274588295614,0.8513052140381163,1.0276099081094658,1.3633252322702005,0.25306715329973384,0.8813340978931334,1.3009097290686615,2.428449943547696,2.555737800930081,2.0950324911821463,0.8990155753609841,2.4920938722388892,0.8081961927849672,Company,RingCentral,0.0,8.333333333333332,0,8,2014-03-26,180
1385145,,20.0,20.0,20.0,,3.0,0.0,17.647058823529417,17.647058823529417,20.0,,0.0,1.0,1,1,0,above,CELLCOM ISRAEL LTD.,2007,2007-01-17,2007-02-06,2007-01-17,2007-02-06,2007-02-06,2007/02/06,20.0,20.299999237060547,19.540000915527344,20.649999618530273,18.18000030517578,15779900.0,1.5,-2.299999952316284,4812,Telcm,0.14000000059604645,0,1,New York Stock Exchange,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,4.875,20000000.0,97500000.0,340000000.0,1657500000.0,0.9631217838765008,18.214285714285715,1.7017453798767967,0.9333333333333332,974000000.0,0.0,0.0,18.33333396911621,2.6700000762939453,14.233333587646484,42.0,-1.0694334074157372,-0.8365019920149497,0.0,-0.6353117998102289,-9.641435352496327,-1.8580893947383348,0.0,-3.833174915744887,4.393546637600113,-0.4761673467759862,0.0,1.3057930969413756,-0.8365019920149497,-0.4761673467759862,-1.8580893947383348,Company,Cellcom Israel,0.0,17.647058823529417,8,16,2007-08-06,180
1385228,,15.0,15.0,39.0,,0.0,0.0,0.0,0.0,15.0,,0.0,1.0,0,0,0,within,"BIND THERAPEUTICS, INC",2013,2013-09-05,2013-09-20,2013-08-12,2013-09-20,2013-09-20,2013/09/20,15.0,15.0,14.09000015258789,15.0,13.989999771118164,2731254.0,0.0,-6.066666603088379,2836,Drugs,0.15000000596046448,1,0,NASDAQ Global Market,None,1,8.50100040435791,7.5,7.5,2,15.0,7+,3.356877088546753,4700000.0,15777322.0,70500000.0,236659830.0,0.7139624565764732,-19.385634829619924,55.488822977725675,-0.7737688309841175,4265000.0,0.0,0.0,15.0,2.9666666984558105,23.36666679382324,44.33333206176758,0.2578092022738209,-0.1110371136467817,0.0,0.048924029542346405,8.160983871015954,2.394886515888063,0.0,3.518623462301339,51.988264824518616,49.789259717559204,0.0,33.92584151402593,-0.1110371136467817,49.789259717559204,2.394886515888063,Search term,Bind Therapeutics,0.0,0.0,0,8,2014-03-19,180
1385280,,15.0,15.0,82.0,,1.0,0.0,5.5555555555555545,5.5555555555555545,15.0,,0.0,1.0,1,1,0,within,"CINEMARK HOLDINGS, INC.",2007,2007-04-09,2007-04-24,2007-02-01,2007-04-24,2007-04-24,2007/04/24,19.0,19.0,18.90999984741211,19.299999237060547,17.739999771118164,18903250.0,0.0,-0.4736842215061188,7830,Fun,0.10999999940395357,0,0,New York Stock Exchange,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.801768302917482,28000000.0,106449512.0,504000000.0,1916091216.0,0.7774265335091447,2278.348651605232,1.569802256933919,0.007900458951845641,1220594000.0,0.0,0.0,11.333333015441895,-1.4566667079925537,11.899999618530273,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Cinemark Holdings,0.0,5.5555555555555545,0,11,2007-10-22,180
